,job_title,company,location,description,age
303,Senior Data Scientist - Content, Twitch,"San Francisco, CA","The Science team at Twitch is central to evidence-driven decision-making. We are hiring quantitative research leaders to be trusted partners to our product and business leaders in making decisions, operationalizing the use of data throughout the company, developing our understanding of how our community + product grow, and identifying ways to use data to develop new capabilities. Senior Data Scientists solve problems through broad technical leadership: developing and evangelizing best practices in research and analysis, finding paths to solve highly ambiguous problems, setting a long term research vision, and helping apply research to solve business problems. Senior Data Scientists are masters of many tools, but know how to pick the right one for the job.As Twitch thinks of new ways to expand its content portfolio, weâ€™re looking for a data scientist to partner with Content team to conduct audience analysis and provide insights to the Content team leadership. Youâ€™d be a leader for empirical research driving how Twitch thinks about content acquisition, growing and retaining partners and affiliates, and valuing non-gaming verticals, amongst other things within the scope of the needs of the content team.Responsibilities Keep your eye on the horizon â€” develop and execute on a roadmap that addresses the major questions your area faces.Be an owner, not an advisor â€” if you donâ€™t believe in the vision of the teams you work with, work hard to change it into something you think will succeed.See it through â€” donâ€™t stop at delivering a report or a model, use your work to influence and create durable change in how leaders at Twitch think about problems.Solve problems durably â€” design processes, tools, and programs that solve entire categories of problems without you or your teamâ€™s direct intervention.Manage your own process â€” make sure you and those around you are doing work that is important, opinionated, timely, and impactful.Set the research vision in your area.Raise the bar for research quality and impact in your area.Do your own high quality work on important, ambiguous problems.Develop the skills of data staff around you through mentorship and trainingRequirements Professional experience as a data science leader, setting the vision for how to most effectively use data in your organization. This could be through technical leadership as an IC with ownership over a research agenda, or developing a team as a personnel manager in a new area at a larger company.Evidence youâ€™ve successfully been able to scope, deliver and sell your own research.Excellent written and verbal communication skills on quantitative topics for a variety of audiences: product managers, designers, engineers, and business leaders.Fluent in data fundamentals: SQL, data manipulation using a procedural language, statistics, experimentation, and modelingPerks Full benefits, including medical, dental, vision and life401(k) savings plan with a company matchCatered daily lunch and dinners (and hearty breakfasts three times a week)Unlimited snacks and drinksMonthly in-office massagesCorporate gym membershipCommuter benefitsFlexible time off policyWeekly happy hoursTop of the line technology to help you build your own workspaceAbout TwitchTwitch is the worldâ€™s leading video platform and community for gamers, with more than 100 million visitors per month. We connect gamers from around the world by allowing them to broadcast, watch, and chat with each other. Twitchâ€™s live and on-demand video platform forms the backbone of a distribution network for video game broadcasters including pro players, tournaments, leagues, developers and gaming media organizations. Twitch is leading a revolution in gaming culture, turning gameplay into an immersive video experience. Learn more at http://twitch.tv.We are an equal opportunity employer and value diversity at Twitch. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status. Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.#LI-AV1Apply now", 21 days ago
304,Data Scientist, Fanatics,"San Mateo, CA"," Data Scientist Location(s)  San Mateo, CA Job Code 1976 # of openings 1Apply NowAs the global leader in licensed sports merchandise, Fanatics is changing the way fans purchase their favorite team merchandise by partnering with top leagues, clubs and soccer brands worldwide to offer the largest collection of timeless and timely gear from every pro and college team online, on your phone, in stadiums or on-site at the worldâ€™s biggest sporting events. A top 50 Internet Retailer Company, Fanatics comprises the broadest online assortment by offering hundreds of thousands of officially licensed items via its Fanatics ( www.fanatics.com), FansEdge (www.fansedge.com) and Kitbag (www.kitbag.com) brands, as well as the largest selection of sports collectibles and memorabilia through Fanatics Authentic (www.fanaticsauthentic.com). A multi-channel company, Fanatics operates more than 300 online and offline stores, including the e-commerce business for all major professional sports leagues (NFL, MLB, NBA, NHL, NASCAR, MLS, PGA), major media brands (NBC Sports, CBS Sports, FOX Sports) and more than 200 collegiate and professional team properties, which include several of the biggest global soccer clubs ( Manchester United, Real Madrid, Chelsea, Manchester City). The company's in-venue and event retail portfolio includes the NBA, NHL, NASCAR, Wimbledon, Kentucky Derby, The Ryder Cup, Manchester City, Texas Longhorns, Pittsburgh Pirates and New Jersey Devils, allowing fans to experience a seamless shopping experience across online, mobile and physical store locations. Job Description At Fanatics, we are passionate about leveraging data to drive growth and operational efficiencies. We firmly believe in putting data at the forefront of delivering an engaging experience for our sports fans!  Fanatics Inc. is looking for highly motivated individuals to join our Data Science and Engineering team. You will collaborate closely with engineering, PMs, cross functional business units and address a wide range of challenging problems using techniques from applied statistics, machine learning and/or data mining fields.  Job Requirements  Experience developing machine learning, NLP and statistical models for real-world problems using ML algorithms/packages, R, Python or other machine learning/statistical software. Strong algorithmic thinking and passion for empirical research to answer hard questions. Experience in Natural Language Processing (NLP), Information Retrieval and/or Personalization/Recommendation techniques. Ability to communicate complex quantitative analysis, analytic approaches and findings in a clear, precise, and actionable manner. Designing and evaluating A|B experiments and monitoring key product metrics, understanding root causes of changes in metrics. Working knowledge of big data processing technologies such as Hadoop, Hive, Pig and Spark. Ability to use SQL to perform data analysis. Have a BS/MS/PhD in Statistics, Applied Math, Operational Research, Computer Science or related field.", 7 days ago
305,Data Scientist, Fanatics,"San Mateo, CA"," Data Scientist Location(s)  San Mateo, CA Job Code 1976 # of openings 1Apply NowAs the global leader in licensed sports merchandise, Fanatics is changing the way fans purchase their favorite team merchandise by partnering with top leagues, clubs and soccer brands worldwide to offer the largest collection of timeless and timely gear from every pro and college team online, on your phone, in stadiums or on-site at the worldâ€™s biggest sporting events. A top 50 Internet Retailer Company, Fanatics comprises the broadest online assortment by offering hundreds of thousands of officially licensed items via its Fanatics ( www.fanatics.com), FansEdge (www.fansedge.com) and Kitbag (www.kitbag.com) brands, as well as the largest selection of sports collectibles and memorabilia through Fanatics Authentic (www.fanaticsauthentic.com). A multi-channel company, Fanatics operates more than 300 online and offline stores, including the e-commerce business for all major professional sports leagues (NFL, MLB, NBA, NHL, NASCAR, MLS, PGA), major media brands (NBC Sports, CBS Sports, FOX Sports) and more than 200 collegiate and professional team properties, which include several of the biggest global soccer clubs ( Manchester United, Real Madrid, Chelsea, Manchester City). The company's in-venue and event retail portfolio includes the NBA, NHL, NASCAR, Wimbledon, Kentucky Derby, The Ryder Cup, Manchester City, Texas Longhorns, Pittsburgh Pirates and New Jersey Devils, allowing fans to experience a seamless shopping experience across online, mobile and physical store locations. Job Description At Fanatics, we are passionate about leveraging data to drive growth and operational efficiencies. We firmly believe in putting data at the forefront of delivering an engaging experience for our sports fans!  Fanatics Inc. is looking for highly motivated individuals to join our Data Science and Engineering team. You will collaborate closely with engineering, PMs, cross functional business units and address a wide range of challenging problems using techniques from applied statistics, machine learning and/or data mining fields.  Job Requirements  Experience developing machine learning, NLP and statistical models for real-world problems using ML algorithms/packages, R, Python or other machine learning/statistical software. Strong algorithmic thinking and passion for empirical research to answer hard questions. Experience in Natural Language Processing (NLP), Information Retrieval and/or Personalization/Recommendation techniques. Ability to communicate complex quantitative analysis, analytic approaches and findings in a clear, precise, and actionable manner. Designing and evaluating A|B experiments and monitoring key product metrics, understanding root causes of changes in metrics. Working knowledge of big data processing technologies such as Hadoop, Hive, Pig and Spark. Ability to use SQL to perform data analysis. Have a BS/MS/PhD in Statistics, Applied Math, Operational Research, Computer Science or related field.", 7 days ago
306,Senior Data Scientist, LendUp,"San Francisco, CA"," LendUp builds technology, credit products, and educational experiences for the 56% of the U.S. population who are currently shut out of mainstream banking because of poor credit or volatile income. Thats a lot of hardworking, deserving people.  Our mission is to provide anyone with a path to better financial health. Being a socially responsible lender is a big job, but were more than up for the challenge. Now in our fifth year, were growing each and every day as we continue to bring our mission to life. Join our exciting team and help us turn our mission into a movement.  LendUp is headquartered in downtown San Francisco with an office in Richmond, VA. Were backed by prominent Silicon Valley investors including Y-Combinator, Google Ventures, Susa Ventures, Data Collective, Kleiner Perkins, Andreessen Horowitz Seed Fund, Kapor Capital, QED, Eagle Cliff Investors, Yuri Milner, Thomvest Ventures, and many others. About the role: Youll power decisions at the core of LendUp on lending, growth, operations, and more. We want you to apply the best machine learning techniques to Lending, and help us find a way to help the tens of millions of Americans banks wont lend to. You will:Apply advanced machine learning models and statistical techniquesWork on every aspect of the problem: data munging, feature engineering, modeling, evaluation launching models to production, and monitoringWork collaboratively with our credit and growth teams to drive end-to-end implementationLearn from some of the smartest and most experienced data scientists and engineers in the worldYou have:Good understanding of statistical methods and machine learningProficiency in Python, Java, or similarBackground in statistics and machine learningPrevious experience in a data science roleAnalytical thinking, driven to learn fast, be creative, and win as a teamWe have: LendUp has all the things youd expect from a mission-driven company, like a competitive salary; early stage equity; 100% company paid medical, dental and vision insurance; generous vacation/sick leave policy; catered, free lunch; kitchens fully stocked with healthy snacks; free onsite gym; 401(k). But heres what we really love about LendUpLife:Our dog-friendly SF officeWere committed to a diverse and inclusive culture that spurs innovation and creates a meaningful and impactful work environmentWe have fun together at our weekly happy hours, quarterly team building events, company-sponsored volunteerism, hackathons, and sports teamsOne of our values is different backgrounds, same mission. We are passionate participants in our employee resource groups (LeanIn, LGBTQ & Allies, and Black Ladders...) and have slack channels dedicated to everything from philosophy to sports to hip hopLendUp is an Equal Opportunity Employer We extend equal employment opportunities to qualified applicants and employees on an equal basis regardless of an individual's age, race, color, sex, religion, national origin, disability, sexual orientation, gender identity or expression, pregnancy status, marital status, military or veteran status, genetic disposition, or any other reason protected by law.", 3 days ago
307,Senior Data Scientist, LendUp,"San Francisco, CA"," LendUp builds technology, credit products, and educational experiences for the 56% of the U.S. population who are currently shut out of mainstream banking because of poor credit or volatile income. Thats a lot of hardworking, deserving people.  Our mission is to provide anyone with a path to better financial health. Being a socially responsible lender is a big job, but were more than up for the challenge. Now in our fifth year, were growing each and every day as we continue to bring our mission to life. Join our exciting team and help us turn our mission into a movement.  LendUp is headquartered in downtown San Francisco with an office in Richmond, VA. Were backed by prominent Silicon Valley investors including Y-Combinator, Google Ventures, Susa Ventures, Data Collective, Kleiner Perkins, Andreessen Horowitz Seed Fund, Kapor Capital, QED, Eagle Cliff Investors, Yuri Milner, Thomvest Ventures, and many others. About the role: Youll power decisions at the core of LendUp on lending, growth, operations, and more. We want you to apply the best machine learning techniques to Lending, and help us find a way to help the tens of millions of Americans banks wont lend to. You will:Apply advanced machine learning models and statistical techniquesWork on every aspect of the problem: data munging, feature engineering, modeling, evaluation launching models to production, and monitoringWork collaboratively with our credit and growth teams to drive end-to-end implementationLearn from some of the smartest and most experienced data scientists and engineers in the worldYou have:Good understanding of statistical methods and machine learningProficiency in Python, Java, or similarBackground in statistics and machine learningPrevious experience in a data science roleAnalytical thinking, driven to learn fast, be creative, and win as a teamWe have: LendUp has all the things youd expect from a mission-driven company, like a competitive salary; early stage equity; 100% company paid medical, dental and vision insurance; generous vacation/sick leave policy; catered, free lunch; kitchens fully stocked with healthy snacks; free onsite gym; 401(k). But heres what we really love about LendUpLife:Our dog-friendly SF officeWere committed to a diverse and inclusive culture that spurs innovation and creates a meaningful and impactful work environmentWe have fun together at our weekly happy hours, quarterly team building events, company-sponsored volunteerism, hackathons, and sports teamsOne of our values is different backgrounds, same mission. We are passionate participants in our employee resource groups (LeanIn, LGBTQ & Allies, and Black Ladders...) and have slack channels dedicated to everything from philosophy to sports to hip hopLendUp is an Equal Opportunity Employer We extend equal employment opportunities to qualified applicants and employees on an equal basis regardless of an individual's age, race, color, sex, religion, national origin, disability, sexual orientation, gender identity or expression, pregnancy status, marital status, military or veteran status, genetic disposition, or any other reason protected by law.", 3 days ago
308,Senior Data Scientist, Flexport,"San Francisco, CA"," Fast, accurate insights are integral in allowing us to fulfill our mission of fixing the user experience in global trade. At Flexport youll conduct analyses that are at the forefront of reshaping the entire logistics & supply chain industries. Youll work alongside self-starters interested in solving real-world problems and streamlining the inefficiencies in the complex global trade industry. Youll have the opportunity to improve an industry by analyzing the new operating system for global trade. What youll doOwn the analytic lifecycle for product development - consult with product managers on the best metrics to use for measuring new feature success, how to instrument them, and finally how to run experiments to get feedback on those initiativesMove the needle by making Flexport more productive your output will help shape the path of decisions at every level, every day, across the entire organizationDo research on our own data to discover trends in the global freight market and help turn those insights into impactContribute and grow the culture of excellence on our team by bringing processes and best practices to our groupWhat youll need3-5 years experience in a Data Scientist, Data Analyst or similar role doing A/B testing for Product DevelopmentExceptional analytic ability intrinsic understanding of how to craft a metric and the inherit trade-offs to different approachesBias for value-creation; making due with the data available to give the best recommendation to the businessNext level communication skills and empathy to understand and discover business pain points, specify solutions, and build analyses towards understandable resultsAbility to think organizationally we are growing fast and always need to understand where our data came from, where it will be going, and the processes required to interpret, understand, improve and action itExperience in a fast-paced work environment & a bias for action. You can quickly create insight with impeccable accuracyA value-first approach to doing analytics. You care about the actionable nature of your analyses.What youll getThe opportunity to define the culture on a small team but growing engineering teamTo be a thought leader on an impactful & innovative data science teamMeaningful equity in a startup growing their business 20% every monthAnalytic ownership discover the highest value-add projects and see them through from ideation to impact", 19 days ago
309,Senior Data Scientist, Flexport,"San Francisco, CA"," Fast, accurate insights are integral in allowing us to fulfill our mission of fixing the user experience in global trade. At Flexport youll conduct analyses that are at the forefront of reshaping the entire logistics & supply chain industries. Youll work alongside self-starters interested in solving real-world problems and streamlining the inefficiencies in the complex global trade industry. Youll have the opportunity to improve an industry by analyzing the new operating system for global trade. What youll doOwn the analytic lifecycle for product development - consult with product managers on the best metrics to use for measuring new feature success, how to instrument them, and finally how to run experiments to get feedback on those initiativesMove the needle by making Flexport more productive your output will help shape the path of decisions at every level, every day, across the entire organizationDo research on our own data to discover trends in the global freight market and help turn those insights into impactContribute and grow the culture of excellence on our team by bringing processes and best practices to our groupWhat youll need3-5 years experience in a Data Scientist, Data Analyst or similar role doing A/B testing for Product DevelopmentExceptional analytic ability intrinsic understanding of how to craft a metric and the inherit trade-offs to different approachesBias for value-creation; making due with the data available to give the best recommendation to the businessNext level communication skills and empathy to understand and discover business pain points, specify solutions, and build analyses towards understandable resultsAbility to think organizationally we are growing fast and always need to understand where our data came from, where it will be going, and the processes required to interpret, understand, improve and action itExperience in a fast-paced work environment & a bias for action. You can quickly create insight with impeccable accuracyA value-first approach to doing analytics. You care about the actionable nature of your analyses.What youll getThe opportunity to define the culture on a small team but growing engineering teamTo be a thought leader on an impactful & innovative data science teamMeaningful equity in a startup growing their business 20% every monthAnalytic ownership discover the highest value-add projects and see them through from ideation to impact", 19 days ago
310,Research Scientist, Pixar,"Emeryville, CA"," The position of Research Scientist performs world-class research for the development of advanced computer graphics techniques for use in the production of Pixarâ€™s films and across the The Walt Disney Company. Research Scientists work directly with artists and technical users to create innovative solutions that expand creative reach and technical capability, while maintaining connections to the external research community through publication and leadership of academic and industrial research communities. RESPONSIBILITIES:Identify important research problems relevant to Pixar and the broader Walt Disney CompanyLead research projects to determine solutions to the above problemsWork directly with artists and technical directors to solve practical, real world problemsPublish results in peer-reviewed conferences and journalsMaintain connections to the external research communityKeep apprised of recent research and developments, as well as current technology that may be beneficial, and provide recommendations on the adoption of such technologyQUALIFICATIONS:PhD in Computer Science, Mathematics, Data Science or equivalentExcellent communication skills and the ability to work well with a wide range of personality typesAbility to demonstrate creativity and collaborationA strong and sustained track record of innovation and significant original research including publications in top conferences and journalsAbility to work well both independently and in a group, and be able to handle a variety of tasks in an efficient mannerA strong track record of promoting diversity is a plus For more information about Research at Pixar, visit https://graphics.pixar.com/research/  Pixar is an Equal Opportunity Employer. | Follow us on Twitter @PixarRecruiting.", 24 days ago
311,Data Scientist, Robert Half Management Resources,"San Francisco, CA"," San Francisco Fintech looking for a Sr. Data Scientist. Candidate will lead a team of data scientists and analysts, overseeing development, deployment and application of data science and analytics projects. Work closely with business teams to apply machine learning and statistical techniques to various aspects of our business, turning ideas into actionable solutions.", 18 days ago
312,Data Scientist, MedAmerica,"Emeryville, CA"," Job DescriptionHelp Us Enhance Patient Care Across AmericaThe MedAmerica Team. We innovate using our diverse business, analytic, and communications skills to tackle the challenges of todayâ€™s complex healthcare landscape. We reward excellence in our mission to enhance patient care across the health care continuum. We collaborate, cooperate, and celebrate our unique contributions because we know we can achieve more together than we can alone.  From our administrators and management consultants to our recruiters, data and financial analysts, developers, and marketersâ€”we help the providers and hospitals we serve improve patient outcomes, operational efficiencies, revenue, and job satisfaction.  As a member of the MedAmerica team, youâ€™ll put your skills to work helping our providers improve the care of the 6 plus million patients our providers treat annually in over 250 practices throughout the United States. Youâ€™ll have the recognition and support you need to grow professionally. And youâ€™ll have the opportunity to discover work you really love in a family oriented company that wants you to succeed. JOB SUMMARY:Data Scientist is responsible for mining complex data and designing new ways to incorporate vast information and data with a focus on managing statistical data. Create different models based on the full-scope needs of MedAmerica. Process research information for easier consumption and transform it into actionable plans. Provide value-added enterprise level reporting and business analytics through findings and thoughtful insights. This roleâ€™s primary focus will be in applying data mining techniques, doing statistical analysis, and building prediction systems that can be assimilated into our products or provide value as a stand-alone project. The position will be a part of our Applied Analytics team, with a focus on developing meaningful ways to track, understand, and ultimately improve our business. This individual will need to provide high quality work in a constantly changing environment and work effectively in a team environment, including interactions with customers, peers, clinicians, and management. PRIMARY RESPONSIBILITIES:Data Mining and Modeling (50%)Mine complex data and design new ways to incorporate information for CEP and MedAmerica staff.Apply data mining techniques, conduct statistical analysis, and build prediction systems to be assimilated into MedAmericaâ€™s products or provide value as a stand-alone project.Collaborate with appropriate stakeholders and SMEs to understand the full-scope business needs.Develop innovative value-added analytical processes to support client and provider goals.Create different models based on the full-scope needs of CEP and MedAmerica.Process research information for easier consumption and transform it into actionable plans.Provide value-added enterprise level reporting and business analytics through findings and thoughtful insights.Gather requirements for customized solutions and provides alternative solutions. With an understanding of business needs, translate data models into long-term solutions.Understand and communicate project activity, and produce measurable improvements in business performance metrics.Perform and interpret data studies and product experiments concerning new data sources or new uses for existing data sources. Develop Intra-Team Collateral (20%)Develop prototypes, proof of concepts, algorithms, predictive models, and custom analysis.Provide analytical and research services to support enterprise level reporting and business analytics.Extend companyâ€™s data with third party sources of information as needed. Process Improvement (10%)Research new and existing data sources in order to contribute to new development, improve data management processes, and make recommendations for data quality initiatives.Design and build new data set processes for modeling, data mining, and production purposes.Create automated anomaly detection systems (signal/noise).Determine new ways to improve data and search quality, as well as predictive capabilities.Process, cleanse, and verify the integrity of data. Cleanse and transform data from raw data inputs. Documentation (10%)Create documentation of business processes, training procedures, and standard operating procedures.Define data specification, flow mappings, and business logic documentation associated with new or modified product data capture requirements.Adhere to specific, strict company and industry guidelines concerning privacy and confidentiality of electronic health records (EHR).Observe data privacy rights to avoid legal issues and maintain compliance with applicable federal and state health privacy laws and organizational policies regarding electronic health information exchange. Ad Hoc (10%)Perform ad-hoc analysis and present results in a clear manner.Help build and routinely extraction from Hadoop for analytic purposes.Work on complex problems where analysis of situations or data requires in-depth evaluation of various factors.MINIMUM QUALIFICATIONS:Formal Education & CertificationAn advanced degree (M.S., PhD.), preferably in Statistics, Computer Science, Applied Mathematics, Physical or Life Sciences, Economics, or a related technical field. Knowledge & ExperienceSQL skills, including experience querying large, complex data sets.Minimum five years of experience with MS SQL Server TSQL or Oracle RAC, PL/SQL, including experience with query optimization, indexing, replication, data presentation to business users.Experience with supervised and unsupervised modeling.Strong analytical and problem-solving skills.Organized, goal-oriented, self-starter, able to manage multiple tasks from start to completion with limited supervision.Proficiency using data analysis tools such as SAS, R, Stata, or Python (numpy, pandas).Experience working with relational and NoSQL data sources.Experience using statistics and machine learning to solve complex business problems.Solid foundation in analytics, with proven history of data-oriented project completion.Experience in the healthcare industry is a plus.Knowledge of BI tools such as Tableau and Qlik is a plus. Personal AttributesDemonstrates and promotes a workplace culture of innovation, high performance, accountability, commitment, respect and teamwork.Ability to manage time and workload effectively which includes planning, organizing, and prioritizing with attention to details.Demonstrate ability to prioritize, multi-task, and work with minimal supervision in a team environment.Aptitude to quickly come up to speed on new technology concepts.Must be independent and motivated to learn new skills.Maturity to strike a balance between showing initiative and seeking appropriate guidance and input from others.Results-focused, proactive and detail-oriented.Nimbleness and comfort with ambiguity. Why MedAmerica? When you work at MedAmerica, you share your talents with an awesome team that makes coming to work empowering and fun. Thatâ€™s why our employees have voted us a Best Place to Work in the Bay Area for nine years. That and some pretty incredible benefits: Competitive benefits package: Superior health plan options, best in class 401k plan (with a very generous company match like youâ€™ve never seen before), 3 weeks paid vacation in your first year, tuition reimbursement policy, paid sabbaticals, and more!A Culture of Caring: MedAmericans not only like working together, but care about one another personally and professionally. We host fun staff activities, health and wellness programs, employee recognition programs, and so much more.Location, Location, Location: We are located in the Emeryville Watergate business park overlooking the San Francisco Bay -- just minutes away from San Francisco and the East Bay. Your Life. Your Career. Your Success. Apply Today!MedAmerica is an Equal Opportunity Employer.", 13 days ago
313,"Data Scientist, Machine Learning and AI", Etsy,"San Francisco, CA","Etsy is looking for a Data Scientist to join our Data Science team in SF.Etsy is committed to advancing the fields related to E-commerce related fields by building technologies that help Etsy buyers and sellers discover and celebrate handmade goods from all over the world. We are seeking individuals passionate in areas such as Machine Learning, Data Mining, Recommender Systems, Information Retrieval, Natural Language Processing, Computational Advertising, Deep Learning and Computer Vision. About the TeamOur data scientists have the opportunity to make core algorithmic advances and apply their ideas in the dynamic world of E-commerce in strengthening Etsyâ€™s global marketplace. Data scientists can publish their innovations at top tier conferences such as KDD, NIPS, ICML, ICLR, CVPR, ICCV, WWW, WSDM, SIGIR and etc. We are motivated by curiosity and humility. We are dedicated to learning and constantly improving in a blameless environment and have a natural drive to figure out how everything works. We believe in keeping it real. Etsyâ€™s mission and values are a part of everything we do. We care about how our work affects real people in the community and enjoy opportunities to meet them. We are motivated by this mission every day.This position would be based in San Francisco, CA.About the RoleRecommendation and PersonalizationNatural Language Processing and Query UnderstandingDeep LearningImage Processing and UnderstandingText UnderstandingLearning to Ranking for Search and AdsFraud and Abuse DetectionLarge-scale Machine LearningAbout YouYou share our values (below) and are looking for a company that has a solid mission.You have strong analytical and quantitative skills. You are familiar with techniques in Machine Learning, Data Mining, Recommender Systems, Information Retrieval, Natural Language Processing, Computational Advertising, Deep Learning and Computer Vision or related fields.You have a Ph.D. degree in Machine Learning, Data Mining, Recommender Systems, Information Retrieval, Natural Language Processing, Computational Advertising, Deep Learning and Computer Vision or related fields.You have strong technical and programming skills. You are familiar with relevant technologies and languages (e.g. Python, Java, C++ and etc.). You have experience in or desire to learn Hadoop/Spark related Big Data technologies.You have demonstrated the capability to review and write technical papers.You can contribute to research that can be applied to Etsy products.You have the ability to quickly prototype ideas and solve complex problems by adapting creative approaches.You are a strong collaborator and communicator and you make the engineers around you grow and learn. Whatâ€™s NextInterested in joining the team? Send us a cover letter and your resume explaining why youâ€™d be great for the job. We value individuality and variety, so make sure to tell us what youâ€™re all about. If you have an online presence (blog, Twitter, Facebook), send it along. And if you write, draw, craft, or contribute to something youâ€™re proud of, weâ€™d love to hear about it. Etsy is proud to be an equal opportunity employer and will consider all qualified applicants regardless of color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital or family status, disability, gender identity or expression, veteran status, actual or presumed belonging to an ethnic group, or any other legally protected status. If you have a disability or special need that requires accommodation, please let us know.", 8 days ago
314,Data Scientist, netPolarity,"San Francisco, CA"," Brand New Data Scientist Position has opened with a Fortune 500 Corporation!  Job Title: Data Scientist  Job Location: San Francisco, CA  Job Duration: 6 Months w/possible extension  Job Salary: Depending upon experience ESSENTIAL DUTIES & RESPONSIBILITIES: Provide quantitative research, modeling, analysis and support for identifying business opportunities/issues and form hypotheses  Synthesize findings, prepare presentations and assist in presenting findings to all levels of management  Create revenue, inventory, price optimization models  Provide assistance needed to implement the recommendations  Identify and track the metrics to measure the success of a specific business opportunity REQUIRED QUALIFICATIONSKnowledge, Skills & Abilities: Proven ability to develop and apply analytic solutions to solve business problems  Ability to work both at a detail level as well as to summarize findings and extrapolate knowledge to make strong recommendations for change  Experience developing short and long term visions for solutions that have significant business impact  Demonstrated examples of working with business partners to deliver a solution that met objectives  Knowledge of inventory management, merchandising, pricing, supply chain management and optimization principles and concepts  Experience developing and working with inventory optimization and/or forecasting approaches for retail software or the retail industry  Ability to collaborate with cross-functional teams and work independently with minimal supervision Minimum Educational Level: PhD in Operations Research, Statistics, Industrial Engineering or Management Science required. Minimum Experience: 1+ yrs. of professional experience.  Hands-on experience with data analysis, statistical, optimization and simulation packages (SQL, MATLAB, SAS etc) is must  Inventory management, pricing experience is highly desirable  Experience working for retailers, consulting to retailers is highly desirable  Ability to communicate effectively with cross-functional teams  Experienced at working with business process owners to understand the process impact", 6 days ago
315,Senior Data Scientist," Razer USA, Ltd.","San Francisco, CA","Razer SF needs its first Data Scientist to lead our data collection and data integrity efforts. You will partner with engineering, product, and leadership to develop new products and features. Our strong engineering team is here to help execute your vision.Job ResponsibilitiesPlan and review data collection requirements and parameters.Analyze existing systems and help improve customers' experience.Architect the machine learning pipeline from metrics to models.Design models for new features.Recommend technologies and best practices.Educate the Razer team on all things data.Qualifications5+ years of experience in Data Science.Expert communicator - You can clearly articulate complex data concepts into digestible lessons for your teammates.Experience with distributed machine learning systems such as Hadoop, Spark, HBase, Hive, Mahout or similar technologies.Programming knowledge in either R, Python, Java, or C++ is preferred.Experience in IaaS or PaaS.Razer is the worlds leading lifestyle brand for gamers.  The triple-headed snake trademark of Razer is one of the most recognized logos in the world, with a fan base that spans every continent. The company has designed and built one of the largest integrated hardware and software platforms for gamers with over 35 million users. Razer is transforming interactive entertainment across multiple platforms, including the PC, console and mobile.  Razers award-winning products include an array of hardware and software. Among its signature products are high-performance PC and console peripherals, the Razer Blade line of gaming laptops and zGold (a virtual currency and payment engine for gamers). Also the product you are about to help us build! The company additionally provides audio visual certification and IP development services through its subsidiary THX Ltd.", 15 days ago
316,"Data Scientist, Supply", AdRoll,"San Francisco, CA","About the Role: AdRolls Business Intelligence provides insight for data-driven decisions across Product, Engineering, Account Management, Sales, Supply, Finance, Marketing, and other teams globally. We are seeking a Data Scientist to improve the sophistication of our supply strategy and campaign performance through experimentation, analysis, and predictive analytics. This is a unique opportunity to analyze one of the most interesting datasets in the world, which consists of over 20 billion user actions and 4 trillion events per day. The right candidate will use their technical skills, business acumen, and creativity to analyze RTB (real-time-bidding) data across multiple supply sources and optimize ad relevancy and performance algorithms. Were looking for a high-impact candidate who can not only produce hard analytics from AdRolls large data sets, but also develop hypotheses on why specific metrics are changing. Responsibilities:Run experiments to optimize the performance of our bidding strategies and supplyModel RTB auction dynamicsBuilding reporting on massive datasets to produce actionable insights for our publisher development teamPartner with engineering to design AdRolls supply data infrastructure and loggingAnalyze data anomalies and create predictive algorithms to reduce fraudQualifications:B.A./B.S. in Computer Science, Statistics, Math, or a similar fieldDatabase experience including proficiency in SQLCoding experience with languages such as Python, R, and JavaExcellent communication, organization, and problem solving skills with experience presenting to various business contacts at all levels in the companyAbility to thrive in a fun and fast-paced start-up environmentA roll up your sleeves attitudeA great sense of humorBonus Points:Experience with visualization tools like TableauUnderstanding of econometrics and auction theoryFamiliarity programming in UNIX environmentsBackground in online advertisingMasters degree in computer science, statistics, math, or a related fieldCompensation:Competitive salary and equityMedical / Dental benefitsPaid time off and generous holiday scheduleThe opportunity to win the coveted Golden BagelAbout AdRoll: AdRoll is a leading performance marketing platform with over 35,000 clients worldwide. Its suite of high-performance tools works across devices, helping businesses attract, convert, and grow their customer base. The company is home to the world's largest opt-in advertiser data co-op, the IntentMap with over 1.2 billion digital profiles. AdRolls goal is to build the most powerful marketing platform through performance, usability, and openness. AdRoll is headquartered in San Francisco, with offices in New York, Tokyo, London, Dublin, and Sydney.  AdRoll is committed to creating diverse teams of Rollers and is proud to be an equal opportunity employer. All qualified applicants will receive consideration without regard to race, color, ancestry, sex, religion, gender, gender identity or expression, sexual orientation, marital status, national origin, citizenship, genetics, disability, age, veteran status or other characteristics.", 6 days ago
