job_title,company,location,description,age
Scientist, Rose International," Â â€“Â Lexington, MA","Position Title: ScientistPosition Number: 265709Location: Lexington, MADesired Skill Set: Pharmaceutical, Scientist, SOPPosition Description:â€œU.S. Citizens and those authorized to work in the U.S. are encouraged to apply. We are unable to sponsor or consider Corp 2 Corp candidates. â€œSOP, SCIENTIST, PHARMACEUTICAL,â€ù  Job Title: Scientist  Contract Start: ASAP  End Date: 03/31/2018  Location: Lexington, MA 02421 Primary focus of this position is focused on the oversight on the stability program and the coordination and planning of stability studies, data analysis and trending of stability data and the generation of technical reports and sections for regulatory filings.The position also includes the generation of SOPs, Assessments for quality events, and other documentation within Global Quality Control.The position requires cross-functional interaction on various teams to enable appropriate overall QC support on projects and programs, external coordination to contract organizations as well as interactions with other teams within the Global Stability Organization #CBRose# Send me a reminder to complete this applicationRose International is an Equal Opportunity Employer. All qualified applicants  will receive consideration for employment without regard to race, color, religion,  sex, national origin, arrest and conviction records, or any other characteristic  protected by law. Positions located in San Francisco, California will be administered  in accordance with the Fair Chance Ordinance.", 5 days ago
Principal Data Scientist, Aetna," Â â€“Â Wellesley, MA","Posting Job Title Principal Data Scientist EEO Statement Aetna is an Equal Opportunity, Affirmative Action Employer Req# 45868BR Primary Location MA-Wellesley Locations MA-Wellesley Percent of Travel Required 0 - 10% Potential Telework Position No Full or Part Time Full Time Supervisory No Job Description POSITION SUMMARY  Senior leader, reporting to Executive Director, Provider Analytics, responsible for building and directing analytics that are critical to the identification and prioritization of opportunities to improve provider efficiency and effectiveness and to the selection of targeted implementation strategies. Leads other team members in the organization and is in charge of insight discovery, experiment design, and test & learn. Industry leader in innovative ideas around provider behavior modification. Behavioral insights and understanding of provider workflow and incentives will play an essential role in driving and optimizing proactive engagement with healthcare providers, to ultimately help consumers live healthier lives. Fundamental Components: Impact-oriented, analytics and business leader to manage an analytic organization aimed at dramatically improving provider performance through more effective insights and targeted engagement.  Solely responsible for the development of a pipeline of opportunities to improve provider efficiency through strategic analytics solutions across products, segments and clients, directing the resolution of highly complex and strategic business problems. In charge of selecting targeted implementation strategies, prototyping tools and running pilots to test and refine initiatives.  Partners with internal organizations (e.g., Accountable Care Solutions) to ensure that initiatives are translated into programs and impact is monitored.  Partners with Accountable Care Solutions, Network and the Office of Chief Medical officer to understand key business questions and provider engagement objectives; translating questions and objectives into well-defined analytics proposals to achieve business strategy.  Sets business priorities and executes plans including: tracking of initiatives, prioritizing, managing analytics implementation initiatives, budgets and stakeholder expectations.  Deep knowledge and leadership in machine learning, statistical analysis, transaction, and social data to model provider-driven drivers of consumer behavior and understand what would be required to change. Provides strategic leadership and proactively recommends innovative research techniques and provider engagement opportunities.  Contributes to setting the direction for the company on the development of statistical/ analytical procedures, processes, policies, experiment design, performance monitoring reports and KPIs to optimize learning  Contributes to a motivated work environment by working effectively to achieve common goals.  Presents to senior management and existing and prospective constituents on information services, capabilities and performance results. Presents analysis makes recommendations to senior management. BACKGROUND/EXPERIENCE desired:5+ years of leadership experience overseeing an analytics/data science team, preferably from a healthcare company.Advanced in-depth specialization in mathematical analysis methods, predictive modeling, statistical analyses, machine learning, and big data technologies such as Python, R, and Hadoop.Demonstrated ability to build large scale machine learning models.5+ years of executive client interfacing experience (internal or external), demonstrating excellent ability to communicate technical ideas and results to non-technical clients in written and verbal form, and reliable executive presence.Extensive experience in the healthcare industry, and familiarity with claims and other healthcare data. Experience with healthcare providers strongly preferred.EDUCATION The highest level of education desired for candidates in this position is a Master's degree. ADDITIONAL JOB INFORMATION Looking for opportunities to use cutting edge technologies analyzing petabytes of data in a world class Hadoop cluster, finding useful insights and innovative ways to guide consumers in their journey to wellness, and helping them achieve their health ambitions whether its playing tackle football with their grandkids or running the Inca Trail Marathon? Aetna's Provider Analytics team is focused on delivering strategically-impactful programs and tools to effectively partner with healthcare providers to help members across all life stages feel the joy of achieving their best health, in their own way.  Aetna is about more than just doing a job. This is our opportunity to re-shape healthcare for America and across the globe. We are developing solutions to improve the quality and affordability of healthcare. What we do will benefit generations to come.  We care about each other, our customers and our communities. We are inspired to make a difference, and we are committed to integrity and excellence.  Together we will empower people to live healthier lives.  Aetna is an equal opportunity & affirmative action employer. All qualified applicants will receive consideration for employment regardless of personal characteristics or status. We take affirmative action to recruit, select and develop women, people of color, veterans and individuals with disabilities.  We are a company built on excellence. We have a culture that values growth, achievement and diversity and a workplace where your voice can be heard.  Benefit eligibility may vary by position. Click here to review the benefits associated with this position.  Aetna takes our candidate's data privacy seriously. At no time will any Aetna recruiter or employee request any financial or personal information (Social Security Number, Credit card information for direct deposit, etc.) from you via e-mail. Any requests for information will be discussed prior and will be conducted through a secure website provided by the recruiter. Should you be asked for such information, please notify us immediately. Employment Type Regular Career Band Description Professional", 27 days ago
"Data Scientist in Boston, MA at SNI Technology", SNI Technology," Â â€“Â Boston, MA"," Job Description Data Scientist- (Salary is based on experience)Great Company, Culture and Benefits!!!Skills:7+ years of engineering experience with python3+ years of working experience in data sciencescikit-learnJava or C++GitStrong communication skills (English)Experience with:Writing memory-efficient pre-processing pipelinesClustering and unsupervised learningTime seriesNLPBonus:Visualizing data with javascriptKaggle grandmaster, former top 10, or current top 100RSparkGeospatial modelingPast experience with startupsCurrently located in Boston or SingaporeCore contributor of an open source machine learning or data science project", 11 days ago
"Data Scientist - Insight Studio, Consulting- Georgia Institute of Technology", Deloitte," Â â€“Â Boston, MA"," While analytics isn't new, we're experiencing a renaissance in the science, technology, and application of business analytics. Many business leaders need to know how best to quickly understand what their analytics can actually deliver. Our InsightStudio team works with clients to discover new insights by transforming data into intuitive, interactive visualizationsâ€”such as maps, charts, and dashboardsâ€”that can help leaders see and explore their data in new ways. We need someone with creative problem solving skills to tackle the challenges our clients present across a broad range of industry domains. Work youâ€™ll do As a Data Scientist, youâ€™ll take part in building the next generation of InsightStudio solutions and prototypes using advanced analytics and statistical modeling techniques. Applying advanced analytics techniques and algorithms, you'll partner with developers and designers to implement your ideas in real-world solutions and have the chance to tangibly evaluate and validate your improvements. The team The InsightStudio brings the best of Deloitte Consultingâ€™s analytics assets, solutions, and talent into one easy to engage creative environment to jumpstart analytics efforts and rapidly deliver impacts that build our clientsâ€™ analytics maturity. The InsightStudio can help grow a clientâ€™s analytics maturity whether our clients are just starting to explore the possibilities of analytics efforts, beginning to develop customizable solutions for certain divisions, or scaling capabilities enterprise-wide. Our product offerings fit together and complement one another to provide clients a pathway towards becoming an Insight Driven Organization. As part of the Strategy and Operations practice under Deloitte Consulting LLP, the team serves as a global center of excellence for data analytics and visualization. Learn more about the InsightStudio. Qualifications Required A Bachelorâ€™s degree/candidate in one of the following disciplines: computer science, statistics, mathematics, physics, or a closely related fieldStrong academic track record (preferred GPA of 3.5 or higher)Hands-on project/research experience with machine learning techniquesGood understanding of machine learning theoryProgramming experience, ideally in Python, or another high-level programming/ scripting languageExperience with R, database design, and SQLVery high attention to detailHow youâ€™ll grow The two most important tools in todayâ€™s business world are experience and education. At Deloitte, youâ€™ll find plenty of both. Your first years will provide you with education, experience, and opportunities that can help you to build your future. Our learning programs are designed to develop your skills in four key areas â€” technical, professional, industry, and leadership. Youâ€™ll also have access to a career roadmap that can help you fully leverage the opportunities you need to succeed. Our teams deliver engaging learning and networking opportunities virtually, in your local office, and at Deloitte University. Along the way, youâ€™ll have access to mentoring, counseling, and training opportunities to help foster and accelerate your development of new skills and capabilities. Learn more about Deloitte University. Benefits At Deloitte, we know that great people make a great company. We value our people and offer employees a broad range of benefits. Learn more about what working at Deloitte can mean for you. Deloitteâ€™s culture At Deloitte, our culture values leadership and innovation. We celebrate the value each individual is able to bring to our clients and our culture. We believe that collaboration is a key to opportunity and success. We empower and support our people in the daily choices they must make to be healthy, confident and centered. Learn more about Life at Deloitte. Corporate citizenship Ours is a culture of purpose. At Deloitte, we believe that business has the power to inspire, transform, and drive change. We focus on education, community outreach, and skill-based volunteerism. Learn more about Deloitteâ€™s impact on community. Recruiter tips At Deloitte, we want our potential candidates to feel prepared and confident. To help you with your interview, we suggest that you do your research: know some background about the company and the business area youâ€™re applying to. We also suggest that you brush up on your behavioral and case interviewing skills and practice discussing your experience and job history with a family member, friend, or mentor. Check out recruiting tips from Deloitte professionals to help you prepare.As used in this posting, â€œDeloitteâ€ù means Deloitte Consulting LLP, a subsidiary of Deloitte LLP. Please see www.deloitte.com/us/about for a detailed description of the legal structure of Deloitte LLP and its subsidiaries. Certain services may not be available to attest clients under the rules and regulations of public accounting.  All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability or protected veteran status, or any other legally protected basis, in accordance with applicable law.  Deloitte will consider for employment all qualified applicants, including those with criminal histories, in a manner consistent with the requirements of applicable state and local laws. See notices of various ban-the-box laws where available. https://www2.deloitte.com/us/en/pages/careers/articles/ban-the-box-notices.html Requisition code: S18GTCF19OCTJJ-SO", 4 days ago
Scientist - Senior, Integrated Resources," Â â€“Â Lexington, MA"," Primary Duties : Primary focus of this position is focused on the oversight on the stability program and the coordination and planning of stability studies, data analysis and trending of stability data and the generation of technical reports and sections for regulatory filings. The position also includes the generation of SOPs, Assessments for quality events, and other documentation within Global Quality Control.  The position requires cross-functional interaction on various teams to enable appropriate overall QC support on projects and programs, external coordination to contract organizations as well as interactions with other teams within the Global Stability Organization. .", 4 days ago
"Clinical Data Scientist, Research and Early Development", Biogen," Â â€“Â Cambridge, MA","External Posting Title Clinical Data Scientist, Research and Early Development Job Description Biogen is actively developing and employing digital patient assessment technologies in clinical  trials to support development of its pipeline of neurodegenerative and neurological disease  clinical candidates.  We are looking to hire a Data Scientist with expertise in Neuroscience to participate in and  drive projects that investigate the use of wearable technology in clinical trials of  neurodegenerative disease populations.  The successful candidate will report to the Vice President, Neurology Early Clinical  Development, with a focus on Movement Disorders (Parkinsonâ€™s disease and related diseases).  He/se will work closely with the VP, program medical directors and clinician-scientists as well  as other external and internal business partners on all aspects of the projects, including  experiment design, sensor selection, data quality control, algorithm development and data  analysis. Responsibilities:Lead efforts to identify, evaluate and qualify quantitative clinical assessment technologies to support clinical development programs Build analysis pipelines to process data collected from multiple wearable sensorsDevelop novel algorithms for the analysis of multi-dimensional time series dataBuild predictive models and perform ensemble modelingEvaluate different wearable technologies and provide data driven solutions to help determine optimal technology to deploy in clinical trials Develop wearable device endpoints for early phase clinical trialsWork with external collaborators and technology companies on leveraging existing big data platforms and optimizing them for Biogenâ€™s specific needs Contribute to experimental design for clinical trial protocols and proof of concept studies Analyze in house datasets to illuminate current and future studiesLI-RD2 Location US-MA-Cambridge Job Category Clinical Development Research Requisition Number 31943BR Qualifications - Proven experience in algorithm development, signal processing, time series analysis,  frequency domain analysis, and machine learning is required Fluency in two of the following data analysis tools is required: R, Python and/or MATLABSolid background in mathematics and statistics is requiredResearch experience in neurological disease areas, especially Movement Disorders, kinesiology or related disciplines is preferred Experience with clinical experimental design, and/or with early phase clinical trialsA keen interest in machine learning and deep learning methods is a plusExperience integrating data from multiple modalities is a plusComfort with ambiguity and a problem-solving aptitudeExcellent communication and presentation skills; Ability to communicate highly technical work to a diverse audience Experience working in highly matrixed teamsMinimum 3 years experience post Ph.D and at least 1 year in industry (pharma, tech development) preferred Education PhD in Neuroscience, Computer Science, Engineering or related field About Biogen Corporate Overview Through cutting-edge science and medicine, Biogen discovers, develops and delivers worldwide innovative therapies for people living with serious neurological and neurodegenerative diseases. Biogen is a pioneer in biotechnology and today the Company has the leading portfolio of medicines to treat multiple sclerosis (MS), has introduced the first and only approved treatment for spinal muscular atrophy, and is at the forefront of neurology research for conditions including Alzheimerâ€™s disease, Parkinsonâ€™s disease and amyotrophic lateral sclerosis (ALS). Biogen also manufactures and commercializes biosimilars of advanced biologics. Our global organization of nearly 7,000 employees is committed to a single mission: making a meaningful difference in the lives of patients with few or no treatment options.  One of the pioneers in biotechnology, Biogen was founded in 1978 and today serves patients in nearly 90 countries. Our global headquarters and R&D operations are located in Cambridge, Massachusetts, with an international headquarters in Zug, Switzerland, world-class manufacturing facilities in Research Triangle Park, North Carolina, USA and Hillerod, Denmark, and affiliate locations around the world. Our Science We aspire to have the greatest impact on patients and science of any biotechnology company in the history of our industry. To us, that means creating novel medicines that benefit individuals and society, and bringing new scientific understanding to diseases for which there are no adequate treatments.  For nearly two decades Biogen has led in the research and development of new therapies to treat MS, including the most prescribed oral treatment in the world. Now our research is driving revolutionary new MS treatments with the goal of reversing or even repairing damage caused by the disease. We are now applying our neurological expertise to solve some of most challenging and complex diseases of the brain, including Alzheimerâ€™s disease, Parkinsonâ€™s disease, and ALS. As we uncover new insights into human biology, Biogen is employing cutting-edge technologies to discover potential treatments for rare and genetic disorders.  Biogen is revolutionizing biologics manufacturing, developing the industryâ€™s most advanced plants and processes. This expertise is used to produce both original innovative therapies and biosimilars that expand patient access to lower-cost medicines. Our Corporate Citizenship The same intellectual discipline and passion that drives our science is reflected in our corporate citizenship, environmental sustainability, and commitment to diversity and inclusion. As a company, we are focused on improving science education and limiting the impact of our company on the environment. In 2015, we became a carbon neutral company and ranked first place on Newsweekâ€™s 2015 Green Rankings, and we are an industry leader on the Dow Jones Sustainability World Index. Biogen was named to Scienceâ€™s list of Top Employers of 2015 and in 2017 received a perfect score of 100 for the fourth consecutive year on the Human Rights Campaign (HRC) Corporate Equality Index, which also named Biogen as one of its Best Places to Work.  All qualified applicants will receive consideration for employment without regard to sex, gender identity or expression, sexual orientation, marital status, race, color, national origin, ancestry, ethnicity, religion, age, veteran status, disability, genetic information or any other basis protected by federal, state or local law. Biogen is an E-Verify Employer in the United States.  Please be advised that all legitimate correspondence from a Biogen employee will come from ""@biogen.com"" email accounts.", 4 days ago
Senior Scientist," Merck & Co., Inc."," Â â€“Â Boston, MA"," Requisition ID: MOL000366  Merck & Co., Inc. Kenilworth, N.J., U.S.A. known as Merck in the United States and Canada, is a global health care leader with a diversified portfolio of prescription medicines, vaccines and animal health products. The difference between potential and achievement lies in the spark that fuels innovation and inventiveness; this is the space where Merck has codified its legacy for over a century. Merck's success is backed by ethical integrity, forward momentum, and an inspiring mission to achieve new milestones in global healthcare.  Merck is on a quest for cures and is committed to being the world's premier, most research-intensive biopharmaceutical company. Today, we're doubling down on this goal. Merck Research Laboratories is a true scientific research facility of tomorrow, and will take Merck's leading discovery capabilities and world-class small molecule and biologics R&D expertise to create breakthrough science that radically changes the way we approach serious diseases.  We are seeking an experienced and highly motivated scientist with proven track record of analytical and biophysical characterization of diverse biologics molecules: monoclonal antibodies, bi/multi-specific antibodies, Fc-fusion proteins, peptides and antibody-drug conjugates (ADCs). The selected individual will join the Biologics Discovery group in Merck Boston and will primarily be responsible for detailed analytical characterization of early drug candidates using HPLC/UPLC based methods (SEC, IEC, RP, HIC), Mass spectrometry, light scattering methods (DLS, SEC-MALS), thermal stability (DSC) and capillary electrophoresis based methods (cIEF, CE-SDS-PAGE). Significant hands-on experience in high throughput method development and execution is desired to support fast paced matrix organization based discovery programs. QualificationsEducation:Advanced degree in Biochemistry, Engineering, Protein chemistry, Life sciences or related discipline with at least 2 years of hands on experience in industry focusing on Biologics.Required:Expertise with LC/MS based methods for detailed Biologics characterization including intact mass determination, glyco-analysis, characterization of other PTMs, peptide mapping etc.Hands-on experience on bioanalytical characterization of biologics using HPLC/UPLC (Waters, Agilent) based methods for SEC, IEC, HIC and Reverse Phase (RP) Chromatography to test aggregation status, impurity and charge distribution. This includes method development, validation and running routine characterization to support fast paced biologics discoveryFamiliarity with other analytical methods and high throughput system for detailed characterization of large number of biologics molecules in high throughput methodsExcellent written and oral communication skills including ability to present scientific data in group settingExcellent organization to multi-task and manage multiple projects.Ability to adapt to rapid changes in projects priorities and meet aggressive timelinesCommitted to working in a collaborative manner across functional areas within matrix organizationPreferred:Experience with Lights scattering methods (Wyatts DLS, SEC-MALS)Thermal stability determination using DSC, DSF and formulation screen to identify ideal storage buffer conditionExperience in cIEF, CE-SDS PAGE is a plusAntibody conjugation experience using a diverse method Your role at Merck is integral to helping the world meet new breakthroughs that affect generations to come, and we're counting on your skills and inventiveness to help make meaningful contributions to global medical advancement. At Merck, we're inventing for life.  If you need an accommodation for the application process please email us at staffingaadar@merck.com. Search Firm Representatives Please Read Carefully: Merck & Co., Inc. is not accepting unsolicited assistance from search firms for this employment opportunity. Please, no phone calls or emails. All resumes submitted by search firms to any employee at Merck via email, the Internet or in any form and/or method without a valid written search agreement in place for this position will be deemed the sole property of Merck. No fee will be paid in the event the candidate is hired by Merck as a result of the referral or through other means.  For more information about personal rights under Equal Employment Opportunity, visit:  EEOC Poster  EEOC GINA Supplement  Job: Molecular Discovery - Biologics Other Locations: Employee Status: Regular Travel:Number of Openings:Shift (if applicable):Hazardous Materials: Company Trade Name: Merck", 2 days ago
Senior Scientist," Merck & Co., Inc."," Â â€“Â Boston, MA"," Requisition ID: MOL000366  Merck & Co., Inc. Kenilworth, N.J., U.S.A. known as Merck in the United States and Canada, is a global health care leader with a diversified portfolio of prescription medicines, vaccines and animal health products. The difference between potential and achievement lies in the spark that fuels innovation and inventiveness; this is the space where Merck has codified its legacy for over a century. Merck's success is backed by ethical integrity, forward momentum, and an inspiring mission to achieve new milestones in global healthcare.  Merck is on a quest for cures and is committed to being the world's premier, most research-intensive biopharmaceutical company. Today, we're doubling down on this goal. Merck Research Laboratories is a true scientific research facility of tomorrow, and will take Merck's leading discovery capabilities and world-class small molecule and biologics R&D expertise to create breakthrough science that radically changes the way we approach serious diseases.  We are seeking an experienced and highly motivated scientist with proven track record of analytical and biophysical characterization of diverse biologics molecules: monoclonal antibodies, bi/multi-specific antibodies, Fc-fusion proteins, peptides and antibody-drug conjugates (ADCs). The selected individual will join the Biologics Discovery group in Merck Boston and will primarily be responsible for detailed analytical characterization of early drug candidates using HPLC/UPLC based methods (SEC, IEC, RP, HIC), Mass spectrometry, light scattering methods (DLS, SEC-MALS), thermal stability (DSC) and capillary electrophoresis based methods (cIEF, CE-SDS-PAGE). Significant hands-on experience in high throughput method development and execution is desired to support fast paced matrix organization based discovery programs. QualificationsEducation:Advanced degree in Biochemistry, Engineering, Protein chemistry, Life sciences or related discipline with at least 2 years of hands on experience in industry focusing on Biologics.Required:Expertise with LC/MS based methods for detailed Biologics characterization including intact mass determination, glyco-analysis, characterization of other PTMs, peptide mapping etc.Hands-on experience on bioanalytical characterization of biologics using HPLC/UPLC (Waters, Agilent) based methods for SEC, IEC, HIC and Reverse Phase (RP) Chromatography to test aggregation status, impurity and charge distribution. This includes method development, validation and running routine characterization to support fast paced biologics discoveryFamiliarity with other analytical methods and high throughput system for detailed characterization of large number of biologics molecules in high throughput methodsExcellent written and oral communication skills including ability to present scientific data in group settingExcellent organization to multi-task and manage multiple projects.Ability to adapt to rapid changes in projects priorities and meet aggressive timelinesCommitted to working in a collaborative manner across functional areas within matrix organizationPreferred:Experience with Lights scattering methods (Wyatts DLS, SEC-MALS)Thermal stability determination using DSC, DSF and formulation screen to identify ideal storage buffer conditionExperience in cIEF, CE-SDS PAGE is a plusAntibody conjugation experience using a diverse method Your role at Merck is integral to helping the world meet new breakthroughs that affect generations to come, and we're counting on your skills and inventiveness to help make meaningful contributions to global medical advancement. At Merck, we're inventing for life.  If you need an accommodation for the application process please email us at staffingaadar@merck.com. Search Firm Representatives Please Read Carefully: Merck & Co., Inc. is not accepting unsolicited assistance from search firms for this employment opportunity. Please, no phone calls or emails. All resumes submitted by search firms to any employee at Merck via email, the Internet or in any form and/or method without a valid written search agreement in place for this position will be deemed the sole property of Merck. No fee will be paid in the event the candidate is hired by Merck as a result of the referral or through other means.  For more information about personal rights under Equal Employment Opportunity, visit:  EEOC Poster  EEOC GINA Supplement  Job: Molecular Discovery - Biologics Other Locations: Employee Status: Regular Travel:Number of Openings:Shift (if applicable):Hazardous Materials: Company Trade Name: Merck", 1 days ago
"Data Scientist/Machine Learning Researcher - Arlington, VA", Systems & Technology Research," Â â€“Â Woburn, MA"," Systems & Technology Research (STR) is seeking data scientists and machine learning researchers to support an exciting new project in the Washington, DC area. This posting is for a full time position that requires an active TS//SCI clearance with a full scope polygraph.  At STR (www.stresearch.com), we harness the power of technology to solve challenging national security problems. Our nation's military and intelligence services employ advanced technologies at all echelons, from central commands to battlefields, to create strategic and tactical advantage. Our mission is to provide this advantage through the development and delivery of innovative sensors and information processing capabilities. Applications include data analytics, cyber security, video and image understanding, and command and control.  STR is a small, employee-owned, rapidly growing business focused on research and development (R&D) for the defense and intelligence communities. STR has approximately 100 employees at sites in Woburn, MA, Dayton, OH and Arlington, VA. We are a nationally recognized leader in research areas including data analytics, sensors and signal processing, electronic warfare, cyber, video and image understanding, command and control, and precision navigation. Several programs have transitioned advanced technology to military and intelligence users. While our primary focus is on serving US Government customers, we are pursuing commercial applications as well. Job Description:Develop tools and techniques for characterizing the statistical structure of very large, multi-modal data sets, which can be applied to problems in graph analytics, text analytics, activity-based intelligence, and discovery of patterns of life.Implement advanced machine learning algorithms using probabilistic graphical models to estimate the states and evolution of dynamical systemsCollaborate within a multi-disciplinary team to research new data exploitation and machine learning algorithms and system conceptsInteract with military and intelligence users to identify and implement mission-centric technical capabilitiesTransition and integrate software solutions in larger military and intelligence systemsPosition may involve travel to customer meetings and/or data collections and experiments STR seeks to provide an outstanding work environment for its employees with excellent benefits and competitive compensation. Full-time employees enjoy 401(k), profit sharing, health and welfare benefits, subsidies for training and conference attendance to foster continued learning and development, and a casual yet intellectually challenging work environment. Arlington site employees are provided with a stipend for parking or public transportation. Join our dynamic entrepreneurial team, become part of our fast growing company, help us make a difference in the world, and share in our continuing success.  STR is an Equal Opportunity Employer. Basic Qualifications:US citizenship is required, must have an active TS//SCI clearance with a full scope PolygraphMust be able to work on site in the Arlington, VA areaPhD, MS, or BS degree with relevant experience in computer science, applied mathematics, electrical engineering, physics, or related technical disciplineStrong scientific programming skills in Python, Java, MATLAB, and/or C/C++Ability to rapidly prototype new algorithm concepts and ideas and make insightful decisions on research directions to enhance system performanceAbility to translate customer requirements into focused technical activitiesStrong communication skills and the ability to describe complex concepts to fellow researchers as well as to non-technical audiencesLevel of experience is flexible", 24 days ago
Pharmacovigilance (PV) Scientist, BioPoint," Â â€“Â Boston, MA","Overview Our client is seeking a Senior PV Scientist on a consulting basis to be on-site at their Boston-area location for a full 40 hours. There may be flexibility for some remote work for the right candidate. Also, there is an opportunity for this contract engagement to lead to a full-time direct hire offer. Scope This client is growing rapidly with a strong pipeline in CNS. Due to the rapid growth, they would prefer to have a consultant on-site as they continue to develop their PV organization. ResponsibilitiesThe Senior PV Scientist will work with Safety teams, serving as an expert for both clinical and post-marketed products of the client.Plans, Prepares, Writes, and Reviews aggregate data reports/safety reports (DSUR, PSUR / PBRER) and other safety documents and regulatory responses in collaboration with various safety teams.Review of Aggregate AEs/SAEs from clinical trialsParticipate in development of safety-related data collection forms for clinical studiesSignal detection, evaluation, and managementPerform data analysis to evaluate safety signals and write up analysis resultsSearch and review adverse event data, literature, and other safety-relevant data for the purpose of signal detectionRequired SkillsExperienced in responding to Health AuthoritiesProven ability in utilizing both automated and manual signal detection methods.Familiar with the ARGUS safety database.Ability to work effectively and efficiently with little guidancePharmD, RPh, or RN are all acceptable medical backgrounds. Must have 5-10 years of related PV Scientist work experienceHours Consistently 40 hours per week Location Boston-Area Duration Minimum of 6 months, with a likelihood of an extension and/or full-time employment (if desired by both parties).", 2 days ago
Scientist, Alnylam," Â â€“Â Cambridge, MA"," Alnylam was founded in 2002 on a  revolutionary vision and bold mission which remain firmly in place today. We  are leading the translation of RNAi as a new class of medicines with a core  focus on RNAi therapeutics toward genetically defined targets for the treatment  of serious, life-threatening diseases with limited treatment options for  patients and their caregivers. In January 2015, we announced our â€œAlnylam 2020â€ù  guidance that reflects our expected transition from a late-stage clinical  development company to a multi-product commercial-stage company with a  sustainable development pipeline. Alnylam is proud to have been recognized as  one of The Boston Globeâ€™s Top Places to Work in 2015 and 2016. Overview: We are currently seeking a talented and highly  motivated Scientist to join our interdisciplinary team to help identify and  validate new targets for liver-targeted RNAi therapeutics to advance our clinical  development pipeline. The successful candidate will have demonstrated abilities  to elucidate complex biological questions using loss- or gain-of-function  approaches and/or therapeutic interventions in animals under physiological  and/or diseased conditions. Summary of Key Responsibilities:Identify and  validate new targets aligned with Alnylamâ€™s strategic therapeutic areas  (i.e. cardio-metabolic disease, genetic medicines and hepatic infectious  disease)Develop and implement  innovative ways to interrogate biological pathways, validate target and  screen drug candidates (e.g. development of animal models of human  disease, in vivo phenotypic screening)Develop, design  and execute in vitro assays to support target validation efforts (e.g. RNA  extraction and qPCR, protein analysis, enzyme activity, ELISA.Manage relationships with academic  collaborators and/or CRO, including development of research plans and data  analysis.Qualifications: Requirements include a Ph.D. in biology, pharmacology, physiology  or any related fields with 0-3 years of postdoctoral experience. Prior  experience with in vivo rodent handling and characterization of animal models  of human disease is strongly preferred. Knowledge of cell biology, signal  transduction and/or gene expression regulation is a plus. The candidate must be  flexible to be able to apply his/her knowledge to new areas of study, thrive in  a team environment, and possess excellent communication skills (both written  and oral).  Alnylam  Pharmaceuticals is an AA/EEO employer committed to an exciting, diverse, and  enriching work environment.", 21 days ago
